Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor
2016-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10103,2197
2016-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10104,1655
2016-01-01,10,Sant Martí,71,Provençals del Poblenou,225,10237,759
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10105,2278
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10106,990
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10107,1538
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10108,1329
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10109,1528
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,226,10110,1627
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10111,1288
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10112,1570
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10113,1182
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,227,10114,1404
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10115,1468
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10116,1875
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10117,1293
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10118,1001
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,228,10119,1129
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10120,1449
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10121,1551
2016-01-01,10,Sant Martí,72,Sant Martí de Provençals,229,10122,1531
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10123,1404
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10124,1110
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10125,1125
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10126,1064
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10127,1012
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10128,1622
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,230,10129,1188
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10130,1202
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10131,1185
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10132,1243
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10133,1696
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10134,1537
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,231,10135,1245
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10136,1371
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10137,1556
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10138,1541
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,232,10139,1625
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10140,1581
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10141,1097
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10142,1568
2016-01-01,10,Sant Martí,73,la Verneda i la Pau,233,10143,1701
2017-01-01,1,Ciutat Vella,1,el Raval,1,1001,1265
2017-01-01,1,Ciutat Vella,1,el Raval,1,1002,1595
2017-01-01,1,Ciutat Vella,1,el Raval,2,1003,3454
2017-01-01,1,Ciutat Vella,1,el Raval,2,1004,2906
2017-01-01,1,Ciutat Vella,1,el Raval,3,1005,2506
2017-01-01,1,Ciutat Vella,1,el Raval,3,1006,1661
2017-01-01,1,Ciutat Vella,1,el Raval,3,1007,2097
2017-01-01,1,Ciutat Vella,1,el Raval,4,1008,3324
2017-01-01,1,Ciutat Vella,1,el Raval,4,1009,2165
2017-01-01,1,Ciutat Vella,1,el Raval,4,1010,2504
2017-01-01,1,Ciutat Vella,1,el Raval,5,1011,3230
2017-01-01,1,Ciutat Vella,1,el Raval,5,1012,1908
2017-01-01,1,Ciutat Vella,1,el Raval,5,1013,1405
2017-01-01,1,Ciutat Vella,1,el Raval,6,1014,2010
2017-01-01,1,Ciutat Vella,1,el Raval,6,1015,2356
2017-01-01,1,Ciutat Vella,1,el Raval,6,1016,2208
2017-01-01,1,Ciutat Vella,1,el Raval,6,1017,2619
2017-01-01,1,Ciutat Vella,1,el Raval,7,1018,1657
2017-01-01,1,Ciutat Vella,1,el Raval,7,1019,2870
2017-01-01,1,Ciutat Vella,1,el Raval,7,1020,2127
2017-01-01,1,Ciutat Vella,1,el Raval,8,1021,2034
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,1263
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1983
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,1262
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,2653
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,1659
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,1870
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,1415
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,2500
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,1635
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,1775
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,1132
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,970
2017-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,1328
2017-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,1196
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,1485
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,1495
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,1305
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,1105
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,1515
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,1795
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1544
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,1513
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1985
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,1754
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,1812
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,2159
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,1544
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,1609
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,1865
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,2585
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1899
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,1343
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,1311
2017-01-01,2,Eixample,5,el Fort Pienc,20,2001,1285
2017-01-01,2,Eixample,5,el Fort Pienc,20,2002,2337
2017-01-01,2,Eixample,5,el Fort Pienc,20,2003,1293
2017-01-01,2,Eixample,5,el Fort Pienc,20,2004,1504
2017-01-01,2,Eixample,5,el Fort Pienc,20,2005,2086
2017-01-01,2,Eixample,5,el Fort Pienc,20,2006,1635
2017-01-01,2,Eixample,5,el Fort Pienc,20,2007,1265
2017-01-01,2,Eixample,5,el Fort Pienc,20,2008,1887
2017-01-01,2,Eixample,5,el Fort Pienc,20,2009,1781
2017-01-01,2,Eixample,5,el Fort Pienc,21,2010,1205
2017-01-01,2,Eixample,5,el Fort Pienc,21,2011,1102
2017-01-01,2,Eixample,5,el Fort Pienc,21,2012,1587
2017-01-01,2,Eixample,5,el Fort Pienc,21,2013,1145
2017-01-01,2,Eixample,5,el Fort Pienc,22,2014,1351
2017-01-01,2,Eixample,5,el Fort Pienc,22,2015,1560
2017-01-01,2,Eixample,5,el Fort Pienc,22,2016,1910
2017-01-01,2,Eixample,5,el Fort Pienc,22,2017,2000
2017-01-01,2,Eixample,5,el Fort Pienc,22,2018,1876
2017-01-01,2,Eixample,5,el Fort Pienc,22,2019,1924
2017-01-01,2,Eixample,5,el Fort Pienc,22,2020,1404
2017-01-01,2,Eixample,6,la Sagrada Família,23,2021,1474
2017-01-01,2,Eixample,6,la Sagrada Família,23,2022,1282
2017-01-01,2,Eixample,6,la Sagrada Família,23,2023,1120
2017-01-01,2,Eixample,6,la Sagrada Família,23,2024,1089
2017-01-01,2,Eixample,6,la Sagrada Família,24,2025,1198
2017-01-01,2,Eixample,6,la Sagrada Família,24,2026,2156
2017-01-01,2,Eixample,6,la Sagrada Família,24,2027,1948
2017-01-01,2,Eixample,6,la Sagrada Família,24,2028,2062
2017-01-01,2,Eixample,6,la Sagrada Família,24,2029,1191
2017-01-01,2,Eixample,6,la Sagrada Família,24,2030,1324
2017-01-01,2,Eixample,6,la Sagrada Família,24,2031,1054
2017-01-01,2,Eixample,6,la Sagrada Família,24,2032,1222
2017-01-01,2,Eixample,6,la Sagrada Família,25,2033,1156
2017-01-01,2,Eixample,6,la Sagrada Família,25,2034,1219
2017-01-01,2,Eixample,6,la Sagrada Família,25,2035,1317
2017-01-01,2,Eixample,6,la Sagrada Família,25,2036,1197
2017-01-01,2,Eixample,6,la Sagrada Família,25,2037,1226
2017-01-01,2,Eixample,6,la Sagrada Família,25,2038,1627
2017-01-01,2,Eixample,6,la Sagrada Família,25,2039,1732
2017-01-01,2,Eixample,6,la Sagrada Família,25,2040,1659
2017-01-01,2,Eixample,6,la Sagrada Família,26,2041,1673
2017-01-01,2,Eixample,6,la Sagrada Família,26,2042,1670
2017-01-01,2,Eixample,6,la Sagrada Família,26,2043,1434
2017-01-01,2,Eixample,6,la Sagrada Família,26,2044,1267
2017-01-01,2,Eixample,6,la Sagrada Família,26,2045,1177
2017-01-01,2,Eixample,6,la Sagrada Família,26,2046,1864
2017-01-01,2,Eixample,6,la Sagrada Família,26,2047,1901
2017-01-01,2,Eixample,6,la Sagrada Família,26,2048,1250
2017-01-01,2,Eixample,6,la Sagrada Família,27,2049,2076
2017-01-01,2,Eixample,6,la Sagrada Família,27,2050,1635
2017-01-01,2,Eixample,6,la Sagrada Família,27,2051,1906
2017-01-01,2,Eixample,6,la Sagrada Família,27,2052,1823
2017-01-01,2,Eixample,6,la Sagrada Família,27,2053,1845
2017-01-01,2,Eixample,6,la Sagrada Família,27,2054,1884
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1872
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,1458
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,1319
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,1385
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,1669
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,1719
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,1331
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,1554
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,1211
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,1336
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1899
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1802
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,1734
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,1675
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,1413
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,1319
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,1690
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,1228
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,1710
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,1264
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,1214
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,1674
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,1529
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,1473
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,1318
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,1459
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,2138
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,955
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1876
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,2027
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,1486
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,1478
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,1448
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,1633
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1927
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,1687
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,1840
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,2005
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,1611
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,1423
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,1535
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,1411
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,1127
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,1540
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,1548
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,1425
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,2161
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,1423
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,1706
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,1162
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,2097
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,1446
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,1631
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,1638
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,2029
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1929
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1766
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,1383
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,2154
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,1678
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,1362
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,1070
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,1206
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,1502
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,1310
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,1206
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,1230
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,1096
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,1151
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,1088
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,1725
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,1483
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,1185
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,1309
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,1537
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,1149
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,1239
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,1172
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,879
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,1421
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,2111
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,888
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,1453
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,1942
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,1660
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,1939
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,1273
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,2037
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,1301
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,1518
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,1233
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,1155
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,2167
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,1601
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,1829
2017-01-01,2,Eixample,10,Sant Antoni,51,2150,1497
2017-01-01,2,Eixample,10,Sant Antoni,51,2151,1477
2017-01-01,2,Eixample,10,Sant Antoni,51,2152,1237
2017-01-01,2,Eixample,10,Sant Antoni,51,2153,1351
2017-01-01,2,Eixample,10,Sant Antoni,51,2154,1086
2017-01-01,2,Eixample,10,Sant Antoni,51,2155,1870
2017-01-01,2,Eixample,10,Sant Antoni,51,2156,1290
2017-01-01,2,Eixample,10,Sant Antoni,51,2157,1211
2017-01-01,2,Eixample,10,Sant Antoni,52,2158,1617
2017-01-01,2,Eixample,10,Sant Antoni,52,2159,1860
2017-01-01,2,Eixample,10,Sant Antoni,52,2160,2028
2017-01-01,2,Eixample,10,Sant Antoni,52,2161,1110
2017-01-01,2,Eixample,10,Sant Antoni,52,2162,1377
2017-01-01,2,Eixample,10,Sant Antoni,53,2163,1832
2017-01-01,2,Eixample,10,Sant Antoni,53,2164,1464
2017-01-01,2,Eixample,10,Sant Antoni,53,2165,1686
2017-01-01,2,Eixample,10,Sant Antoni,54,2166,2114
2017-01-01,2,Eixample,10,Sant Antoni,54,2167,2112
2017-01-01,2,Eixample,10,Sant Antoni,54,2168,2232
2017-01-01,2,Eixample,10,Sant Antoni,55,2169,1590
2017-01-01,2,Eixample,10,Sant Antoni,55,2170,1586
2017-01-01,2,Eixample,10,Sant Antoni,55,2171,1671
2017-01-01,2,Eixample,10,Sant Antoni,55,2172,1637
2017-01-01,2,Eixample,10,Sant Antoni,55,2173,1535
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3001,1659
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3002,2049
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,1705
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,1568
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,1276
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,1428
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,1706
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,1210
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,1206
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,1954
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,1787
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,2136
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,1913
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,1826
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,2994
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,1205
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,1668
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,1749
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,1503
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,1185
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,1147
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,1481
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,1968
2017-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,2062
2017-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,1151
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,1006
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,1818
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,2419
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,1284
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,1579
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,2455
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,1614
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,1430
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,1531
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,1483
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,2311
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,2372
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,1082
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,2433
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,2347
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,1022
2017-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,2436
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,1563
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,1408
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,1389
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,1644
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,1940
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,1081
2017-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,1397
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,1800
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,1388
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,1651
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,1607
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,1812
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,1297
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,2179
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,1787
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,1577
2017-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,851
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,1543
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,1357
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,1211
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,1335
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,1074
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,1659
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,1325
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,1247
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,1390
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,2329
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,1749
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,1157
2017-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,1185
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,1250
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,1265
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,1401
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,1638
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,1777
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,1648
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,1016
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,1300
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,1682
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,1808
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,1531
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,1847
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,1857
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,1353
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,1440
2017-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,1234
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3086,1260
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3087,1502
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3088,1426
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3089,1227
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3090,1056
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3091,1424
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3092,1222
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3093,1535
2017-01-01,3,Sants-Montjuïc,18,Sants,72,3094,1140
2017-01-01,3,Sants-Montjuïc,18,Sants,73,3095,1634
2017-01-01,3,Sants-Montjuïc,18,Sants,73,3096,1549
2017-01-01,3,Sants-Montjuïc,18,Sants,73,3097,1647
2017-01-01,3,Sants-Montjuïc,18,Sants,73,3098,1377
2017-01-01,3,Sants-Montjuïc,18,Sants,73,3099,989
2017-01-01,3,Sants-Montjuïc,18,Sants,73,3100,1249
2017-01-01,3,Sants-Montjuïc,18,Sants,74,3101,2005
